Name,Overall,Potential,Value,Wage,Preferred Foot,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Jersey Number,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
F. Sporkslede,65,68,575000,2000,1,3.0,3.0,8,6,25,2.0,155,69,55.0,0.010414201183431953,0.012071005917159762,0.015384615384615385,0.010650887573964497,0.015621301775147927,0.008520710059171599,0.011124260355029586,0.014911242603550296,0.015621301775147927,0.014911242603550296,0.01609467455621302,0.015857988165680473,0.015384615384615385,0.015384615384615385,0.015857988165680473,0.016331360946745564,0.015384615384615385,0.01609467455621302,0.01301775147928994,0.01680473372781065,0.01609467455621302,0.010177514792899408,0.015621301775147927,50.0,0.014437869822485207,0.015384615384615385,0.015147928994082842,0.014911242603550296
A. Nsiala,68,72,950000,4000,1,3.0,2.0,8,6,1,22.0,195,83,54.0,0.0058391003460207605,0.014057093425605537,0.009083044982698962,0.009299307958477509,0.008001730103806228,0.007136678200692042,0.006704152249134948,0.009515570934256055,0.009515570934256055,0.017084775086505192,0.016868512110726642,0.01319204152249135,0.01189446366782007,0.009299307958477509,0.01578719723183391,0.017517301038062285,0.01730103806228374,0.019896193771626297,0.006487889273356401,0.017733564013840828,0.01448961937716263,0.007352941176470588,0.008001730103806228,43.0,0.011461937716262976,0.013408304498269895,0.01448961937716263,0.014273356401384083
Jeon Se Jin,63,75,625000,1000,1,4.0,3.0,2,3,26,99.0,183,70,51.0,0.0163769211388259,0.013605442176870748,0.015369110607205845,0.012597631645250693,0.0163769211388259,0.015621063240110858,0.00856638951877047,0.009322247417485514,0.015873015873015872,0.01940035273368607,0.02091206853111615,0.018392542202066015,0.01436130007558579,0.018392542202066015,0.01511715797430083,0.013857394809775762,0.01511715797430083,0.013353489543965735,0.012849584278155708,0.008314436885865457,0.00327538422776518,0.015873015873015872,0.014109347442680775,58.0,0.01511715797430083,0.00655076845553036,0.002771478961955152,0.002771478961955152
J. Carroll,60,61,200000,2000,0,2.0,2.0,8,3,7,3.0,183,78,57.0,0.010277777777777778,0.015277777777777777,0.015000000000000001,0.008055555555555555,0.015277777777777777,0.012777777777777779,0.012777777777777779,0.015555555555555555,0.014444444444444446,0.021111111111111112,0.02,0.017777777777777778,0.016388888888888887,0.0175,0.014166666666666666,0.016388888888888887,0.020277777777777777,0.018055555555555554,0.011666666666666665,0.01611111111111111,0.015000000000000001,0.017222222222222226,0.015277777777777777,40.0,0.01388888888888889,0.013333333333333334,0.01583333333333333,0.01611111111111111
J. Al Dossary,56,61,100000,3000,1,4.0,2.0,8,6,7,24.0,155,76,48.0,0.006696428571428571,0.019770408163265307,0.012436224489795918,0.008928571428571428,0.015625,0.008609693877551021,0.007653061224489796,0.011160714285714286,0.01690051020408163,0.020089285714285716,0.01881377551020408,0.019451530612244895,0.017857142857142856,0.016262755102040817,0.011160714285714286,0.023596938775510203,0.019451530612244895,0.023278061224489797,0.005420918367346939,0.021683673469387755,0.014349489795918368,0.015306122448979591,0.012117346938775512,39.0,0.014349489795918368,0.017538265306122448,0.020727040816326533,0.018494897959183677
A. Al Amri,59,69,220000,3000,1,3.0,2.0,8,6,1,23.0,186,70,33.0,0.005745475438092502,0.01781097385808676,0.014938236139040505,0.006032749209997127,0.00890548692904338,0.007469118069520253,0.009192760700948004,0.013789141051422007,0.010916403332375754,0.018385521401896008,0.01694915254237288,0.01407641482332663,0.01580005745475438,0.014938236139040505,0.011490950876185005,0.019534616489514506,0.014938236139040505,0.02039643780522838,0.006320022981901752,0.01350186727951738,0.016661878770468257,0.008330939385234128,0.010054582016661878,45.0,0.01292731973570813,0.016374604998563632,0.01752370008618213,0.016661878770468257
V. Theocharis,60,70,325000,1000,1,3.0,2.0,8,3,4,23.0,155,69,44.0,0.0077777777777777776,0.016944444444444443,0.017777777777777778,0.0077777777777777776,0.017222222222222226,0.009722222222222222,0.009722222222222222,0.016388888888888887,0.0175,0.0175,0.017222222222222226,0.014444444444444446,0.01611111111111111,0.018611111111111113,0.015277777777777777,0.015555555555555555,0.018333333333333333,0.01583333333333333,0.014166666666666666,0.017222222222222226,0.016666666666666666,0.01388888888888889,0.015277777777777777,40.0,0.01611111111111111,0.017222222222222226,0.01361111111111111,0.01388888888888889
B. Williams,53,71,110000,1000,0,3.0,2.0,8,6,7,28.0,155,75,46.0,0.009611961552153792,0.016019935920256318,0.01423994304022784,0.011035955856176574,0.0177999288002848,0.01139195443218227,0.009967960128159488,0.010323958704165184,0.016019935920256318,0.024563901744393022,0.019579921680313278,0.018155927376290494,0.018511925952296192,0.02385190459238163,0.007831968672125312,0.02029191883232467,0.019579921680313278,0.019935920256318976,0.01067995728017088,0.0177999288002848,0.019935920256318976,0.018155927376290494,0.01423994304022784,36.0,0.01317194731221075,0.017443930224279102,0.018511925952296192,0.019223923104307584
M. Pereira,77,77,2500000,13000,1,3.0,2.0,2,6,17,2.0,177,73,77.0,0.009613762860516108,0.010457075392140329,0.012649687974363298,0.009613762860516108,0.012649687974363298,0.011806375442739079,0.008433125316242199,0.011806375442739079,0.012649687974363298,0.011806375442739079,0.011637712936414234,0.011806375442739079,0.012481025468038455,0.013998988024962052,0.012818350480688143,0.012649687974363298,0.012481025468038455,0.010625737898465172,0.01011975037949064,0.014504975543936581,0.01315567549333783,0.011806375442739079,0.010963062911114858,65.0,0.012818350480688143,0.012818350480688143,0.013324337999662676,0.013830325518637205
A. Tziolis,70,70,725000,11000,1,2.0,2.0,5,6,1,5.0,192,90,60.0,0.011224489795918367,0.013877551020408163,0.014285714285714285,0.011428571428571429,0.011224489795918367,0.012653061224489795,0.012040816326530613,0.014081632653061225,0.014081632653061225,0.0065306122448979586,0.0069387755102040816,0.008775510204081634,0.013061224489795917,0.0067346938775510205,0.015510204081632652,0.007755102040816326,0.014897959183673471,0.018571428571428572,0.014897959183673471,0.014897959183673471,0.014081632653061225,0.012448979591836735,0.01326530612244898,58.0,0.014897959183673471,0.013061224489795917,0.014285714285714285,0.01326530612244898
D. Poleon,65,69,725000,3000,1,3.0,2.0,7,9,26,10.0,180,82,35.0,0.014437869822485207,0.012071005917159762,0.013727810650887575,0.01349112426035503,0.015384615384615385,0.012544378698224851,0.007810650887573964,0.011360946745562131,0.014674556213017753,0.020118343195266272,0.020828402366863907,0.016568047337278107,0.014201183431952664,0.01680473372781065,0.016331360946745564,0.013727810650887575,0.015857988165680473,0.017751479289940825,0.014201183431952664,0.015384615384615385,0.003550295857988166,0.013964497041420118,0.01301775147928994,60.0,0.01183431952662722,0.0033136094674556214,0.006390532544378698,0.004497041420118343
R. Feltscher,67,67,625000,3000,1,3.0,2.0,8,9,17,25.0,183,90,70.0,0.0071285364223657825,0.013143239028736911,0.014479839607930497,0.010915571396747606,0.014034306081532636,0.01537090666072622,0.010915571396747606,0.013143239028736911,0.013588772555134774,0.01202940521274226,0.013366005791935844,0.013366005791935844,0.014702606371129428,0.013143239028736911,0.015593673423925149,0.01581644018712408,0.016930274003118733,0.017375807529516597,0.014925373134328358,0.015593673423925149,0.015593673423925149,0.01202940521274226,0.013811539318333704,39.0,0.013811539318333704,0.01514813989752729,0.014925373134328358,0.014702606371129428
K. Partida,61,66,280000,1000,0,3.0,2.0,8,6,7,89.0,177,68,56.0,0.01209352324643913,0.013705993012631014,0.017468422467078745,0.008599838753023382,0.014512227895726955,0.013168503090567052,0.009137328675087342,0.014780972856758936,0.014780972856758936,0.018812147272238646,0.019349637194302608,0.02123085192152647,0.015587207739854878,0.02042461703843053,0.012362268207471109,0.01639344262295082,0.017737167428110726,0.013974737973662993,0.011287288363343187,0.016930932545014783,0.015318462778822898,0.013168503090567052,0.01263101316850309,42.0,0.012899758129535071,0.017468422467078745,0.014780972856758936,0.01585595270088686
F. Olijve,65,65,525000,3000,1,3.0,2.0,8,6,4,28.0,180,73,57.0,0.01349112426035503,0.012544378698224851,0.017041420118343198,0.01349112426035503,0.014674556213017753,0.015857988165680473,0.014911242603550296,0.015857988165680473,0.014911242603550296,0.015621301775147927,0.015384615384615385,0.015621301775147927,0.015147928994082842,0.017278106508875738,0.013964497041420118,0.00804733727810651,0.014674556213017753,0.012544378698224851,0.014437869822485207,0.013964497041420118,0.014674556213017753,0.012544378698224851,0.014911242603550296,57.0,0.014201183431952664,0.012781065088757397,0.015621301775147927,0.015147928994082842
N. Mohammad,61,63,250000,2000,1,4.0,2.0,8,6,2,14.0,180,68,38.0,0.0083310937919914,0.011556033324375168,0.015587207739854878,0.009674818597151304,0.013437248051599033,0.010749798441279225,0.010212308519215264,0.013974737973662993,0.015587207739854878,0.01961838215533459,0.018543402311206665,0.02096210696049449,0.014243482934694974,0.02096210696049449,0.010749798441279225,0.019887127116366567,0.019887127116366567,0.017199677506046764,0.009406073636119323,0.02042461703843053,0.015318462778822898,0.009943563558183283,0.013168503090567052,37.0,0.015049717817790917,0.017737167428110726,0.016930932545014783,0.017199677506046764
A. Georgen,63,80,700000,5000,1,3.0,2.0,8,3,17,36.0,177,67,70.0,0.012093726379440664,0.013353489543965735,0.014865205341395817,0.010330057949105569,0.0163769211388259,0.011337868480725623,0.011589821113630636,0.012093726379440664,0.0163769211388259,0.01889644746787604,0.01889644746787604,0.019148400100781053,0.01310153691106072,0.020408163265306124,0.014109347442680775,0.01511715797430083,0.013857394809775762,0.014109347442680775,0.010833963214915596,0.01310153691106072,0.013353489543965735,0.013857394809775762,0.010833963214915596,48.0,0.013857394809775762,0.015873015873015872,0.0163769211388259,0.016124968505920885
J. Jugas,72,76,3300000,1000,1,2.0,2.0,6,6,1,4.0,189,88,49.0,0.007908950617283951,0.01427469135802469,0.010609567901234566,0.006172839506172839,0.008294753086419753,0.005594135802469136,0.005401234567901234,0.009645061728395061,0.010609567901234566,0.012152777777777778,0.012345679012345678,0.010223765432098766,0.012924382716049383,0.008873456790123456,0.010609567901234566,0.013310185185185185,0.013117283950617283,0.0160108024691358,0.009259259259259259,0.01427469135802469,0.01273148148148148,0.008680555555555556,0.009837962962962963,41.0,0.011188271604938273,0.013888888888888888,0.014467592592592594,0.013503086419753086
G. Torres,70,70,1800000,4000,1,3.0,3.0,1,3,23,10.0,155,75,57.0,0.013061224489795917,0.012040816326530613,0.013061224489795917,0.01326530612244898,0.014693877551020407,0.013061224489795917,0.01,0.009795918367346938,0.014489795918367345,0.015306122448979591,0.016326530612244896,0.014897959183673471,0.014897959183673471,0.012653061224489795,0.014489795918367345,0.014693877551020407,0.014897959183673471,0.014081632653061225,0.013673469387755103,0.010204081632653062,0.007142857142857143,0.014285714285714285,0.013469387755102041,67.0,0.011836734693877552,0.005510204081632653,0.005102040816326531,0.005510204081632653
O. Nguette,70,75,2400000,5000,1,3.0,3.0,2,3,14,11.0,183,76,67.0,0.012448979591836735,0.013061224489795917,0.013469387755102041,0.011224489795918367,0.015306122448979591,0.012448979591836735,0.011224489795918367,0.012653061224489795,0.014489795918367345,0.018367346938775512,0.01673469387755102,0.016326530612244896,0.013061224489795917,0.014693877551020407,0.013673469387755103,0.016122448979591836,0.011836734693877552,0.012857142857142857,0.011428571428571429,0.010408163265306122,0.0063265306122448975,0.014897959183673471,0.012040816326530613,70.0,0.01326530612244898,0.008775510204081634,0.008163265306122448,0.0065306122448979586
F. Darwish,64,64,375000,5000,1,4.0,3.0,2,3,17,25.0,180,64,61.0,0.013671875,0.013671875,0.0146484375,0.010498046875,0.015625,0.012451171875,0.013671875,0.01416015625,0.015869140625,0.01953125,0.01904296875,0.018310546875,0.014404296875,0.017822265625,0.0146484375,0.019775390625,0.01953125,0.017822265625,0.015380859375,0.013427734375,0.0146484375,0.01416015625,0.013671875,47.0,0.01416015625,0.014404296875,0.0146484375,0.013427734375
Gao Huaze,58,64,180000,2000,1,3.0,2.0,2,6,12,37.0,155,68,41.0,0.016646848989298454,0.01605231866825208,0.01694411414982164,0.016646848989298454,0.015755053507728895,0.009512485136741973,0.01248513674197384,0.015457788347205707,0.01516052318668252,0.02110582639714625,0.020808561236623068,0.019619500594530322,0.01516052318668252,0.020214030915576692,0.016646848989298454,0.018133174791914387,0.022294887039239,0.017835909631391204,0.01694411414982164,0.01605231866825208,0.006837098692033294,0.017241379310344827,0.012782401902497027,57.0,0.015457788347205707,0.010404280618311534,0.015755053507728895,0.015457788347205707
M. Rosenberg,73,73,1800000,6000,1,3.0,3.0,8,3,23,9.0,183,81,69.0,0.014261587539876148,0.012760367798836554,0.013135672734096453,0.013135672734096453,0.012385062863576655,0.012197410395946707,0.013323325201726403,0.010883843122537061,0.013323325201726403,0.012197410395946707,0.011822105460686808,0.012948020266466504,0.0136986301369863,0.011822105460686808,0.013886282604616251,0.016325764683805595,0.012760367798836554,0.015199849878025896,0.012948020266466504,0.015762807280915742,0.007881403640457871,0.014073935072246201,0.0136986301369863,74.0,0.015199849878025896,0.0065678363670482265,0.006004878964158378,0.005817226496528429
Fran Manzanara,65,75,775000,4000,1,3.0,2.0,8,3,2,27.0,183,72,46.0,0.011597633136094675,0.013254437869822486,0.01680473372781065,0.009940828402366864,0.014674556213017753,0.00804733727810651,0.007573964497041421,0.015384615384615385,0.01680473372781065,0.015621301775147927,0.015147928994082842,0.015384615384615385,0.013964497041420118,0.015384615384615385,0.013254437869822486,0.01680473372781065,0.015384615384615385,0.010650887573964497,0.012781065088757397,0.013254437869822486,0.015384615384615385,0.011124260355029586,0.01183431952662722,39.0,0.014911242603550296,0.015621301775147927,0.015857988165680473,0.014911242603550296
A. Weimann,72,72,3400000,32000,1,3.0,3.0,2,6,23,14.0,155,76,54.0,0.013310185185185185,0.013117283950617283,0.013117283950617283,0.011381172839506173,0.013117283950617283,0.013117283950617283,0.012345679012345678,0.008294753086419753,0.013503086419753086,0.016396604938271605,0.015817901234567902,0.01408179012345679,0.013695987654320988,0.011766975308641976,0.01427469135802469,0.011381172839506173,0.015625,0.011959876543209878,0.012924382716049383,0.014660493827160495,0.00945216049382716,0.01408179012345679,0.012152777777777778,72.0,0.011574074074074075,0.00771604938271605,0.007908950617283951,0.006558641975308642
L. Martin,66,66,575000,4000,1,4.0,3.0,2,6,12,7.0,155,80,63.0,0.013544536271808998,0.011248852157943067,0.015151515151515152,0.013544536271808998,0.014692378328741965,0.014462809917355372,0.013314967860422406,0.014692378328741965,0.014692378328741965,0.016299357208448117,0.01721763085399449,0.017447199265381085,0.012626262626262626,0.015151515151515152,0.016069788797061522,0.01767676767676768,0.017447199265381085,0.015151515151515152,0.01492194674012856,0.01790633608815427,0.01147842056932966,0.013544536271808998,0.015151515151515152,61.0,0.013314967860422406,0.011019283746556474,0.011937557392102846,0.010560146923783289
S. Özcan,70,85,3900000,9000,1,3.0,3.0,8,6,4,20.0,155,74,54.0,0.01163265306122449,0.010816326530612244,0.015102040816326531,0.010204081632653062,0.014897959183673471,0.011224489795918367,0.010816326530612244,0.014489795918367345,0.015306122448979591,0.013673469387755103,0.01326530612244898,0.015102040816326531,0.012040816326530613,0.015102040816326531,0.013061224489795917,0.01163265306122449,0.012448979591836735,0.013469387755102041,0.009795918367346938,0.014897959183673471,0.012244897959183673,0.012448979591836735,0.014897959183673471,60.0,0.014081632653061225,0.01326530612244898,0.015510204081632652,0.014081632653061225
R. Shirasaki,66,68,775000,2000,1,4.0,3.0,2,3,9,10.0,155,70,60.0,0.013774104683195593,0.012626262626262626,0.015151515151515152,0.014692378328741965,0.014003673094582185,0.01423324150596878,0.015381083562901745,0.01423324150596878,0.014692378328741965,0.016069788797061522,0.016069788797061522,0.016758494031221302,0.015381083562901745,0.013774104683195593,0.012396694214876033,0.01423324150596878,0.016988062442607896,0.016758494031221302,0.01285583103764922,0.011937557392102846,0.010560146923783289,0.01584022038567493,0.015381083562901745,55.0,0.01285583103764922,0.011019283746556474,0.012396694214876033,0.01147842056932966
R. Taylor,65,71,750000,1000,1,3.0,3.0,8,6,22,11.0,183,80,59.0,0.014674556213017753,0.009467455621301775,0.014674556213017753,0.010177514792899408,0.016568047337278107,0.014437869822485207,0.013727810650887575,0.014674556213017753,0.014911242603550296,0.01846153846153846,0.01846153846153846,0.012544378698224851,0.011597633136094675,0.014674556213017753,0.017751479289940825,0.01680473372781065,0.017278106508875738,0.015384615384615385,0.017514792899408282,0.014201183431952664,0.010414201183431953,0.01349112426035503,0.013254437869822486,44.0,0.014674556213017753,0.01349112426035503,0.013254437869822486,0.012781065088757397
Edgar,68,68,800000,3000,1,3.0,3.0,8,3,26,9.0,192,79,60.0,0.014057093425605537,0.015138408304498268,0.014057093425605537,0.014922145328719723,0.014057093425605537,0.015354671280276818,0.009515570934256055,0.012975778546712802,0.01384083044982699,0.010380622837370243,0.014057093425605537,0.01189446366782007,0.014705882352941176,0.012326989619377162,0.016003460207612456,0.014057093425605537,0.014922145328719723,0.01578719723183391,0.014273356401384083,0.01578719723183391,0.005190311418685122,0.014922145328719723,0.013624567474048443,80.0,0.015354671280276818,0.006920415224913495,0.0058391003460207605,0.005406574394463668
Jorge Félix,63,63,400000,2000,1,3.0,3.0,8,3,12,11.0,177,62,49.0,0.015621063240110858,0.015621063240110858,0.015873015873015872,0.013857394809775762,0.016124968505920885,0.013857394809775762,0.010833963214915596,0.014865205341395817,0.014865205341395817,0.018392542202066015,0.018644494834971027,0.017636684303350973,0.014613252708490803,0.020156210632401108,0.015369110607205845,0.016880826404635927,0.017384731670445956,0.016124968505920885,0.015873015873015872,0.007558578987150415,0.0037792894935752075,0.015369110607205845,0.0163769211388259,68.0,0.016628873771730914,0.011085915847820609,0.004787100025195263,0.004787100025195263
Bernat,76,77,7500000,54000,0,3.0,4.0,2,6,7,14.0,174,67,79.0,0.009868421052631578,0.00917590027700831,0.013677285318559556,0.010214681440443213,0.014542936288088644,0.013157894736842105,0.008829639889196675,0.0110803324099723,0.014369806094182825,0.013677285318559556,0.01350415512465374,0.014889196675900277,0.013331024930747922,0.015235457063711912,0.010734072022160665,0.012638504155124653,0.013331024930747922,0.009522160664819946,0.010734072022160665,0.011772853185595568,0.012638504155124653,0.012638504155124653,0.012119113573407203,53.0,0.011945983379501385,0.011945983379501385,0.012984764542936287,0.012811634349030472
Marcão,72,78,3600000,6000,1,2.0,2.0,6,6,8,23.0,186,81,35.0,0.004436728395061728,0.01253858024691358,0.012345679012345678,0.006558641975308642,0.006944444444444444,0.006751543209876543,0.006558641975308642,0.010802469135802469,0.010223765432098766,0.011381172839506173,0.011381172839506173,0.010609567901234566,0.013117283950617283,0.01099537037037037,0.010030864197530864,0.016203703703703706,0.011574074074074075,0.014467592592592594,0.005594135802469136,0.015817901234567902,0.01427469135802469,0.004822530864197531,0.006172839506172839,56.0,0.012152777777777778,0.013310185185185185,0.01408179012345679,0.013117283950617283
Manu Barreiro,71,71,2100000,7000,1,2.0,3.0,8,3,26,11.0,192,81,36.0,0.013886133703630232,0.014679627058123387,0.013687760365006943,0.01428288038087681,0.013489387026383652,0.01229914699464392,0.013687760365006943,0.00991866693116445,0.014679627058123387,0.01031541360841103,0.010910533624280896,0.013687760365006943,0.013092640349137076,0.013687760365006943,0.013687760365006943,0.013291013687760365,0.013886133703630232,0.016861733782979567,0.012894267010513787,0.011108906962904185,0.006546320174568538,0.015274747073993258,0.011108906962904185,70.0,0.013092640349137076,0.006347946835945249,0.0035707200952192026,0.003967466772465781
N. Radonjić,73,80,5500000,31000,1,4.0,3.0,8,3,14,7.0,186,76,74.0,0.011634452993056857,0.007130793769938074,0.0136986301369863,0.013886282604616251,0.014073935072246201,0.010883843122537061,0.010133233252017263,0.012385062863576655,0.0136986301369863,0.016138112216175643,0.014261587539876148,0.015762807280915742,0.013886282604616251,0.012009757928316756,0.012948020266466504,0.00844436104334772,0.011634452993056857,0.009757928316757364,0.013886282604616251,0.006755488834678176,0.004128354287858885,0.012760367798836554,0.0136986301369863,57.0,0.014261587539876148,0.005817226496528429,0.004878964158378682,0.0043160067554888345
Dioni,63,63,375000,2000,1,3.0,3.0,2,6,26,11.0,183,82,49.0,0.016124968505920885,0.01511715797430083,0.011841773746535651,0.013605442176870748,0.016124968505920885,0.010833963214915596,0.013857394809775762,0.012849584278155708,0.01436130007558579,0.013605442176870748,0.015369110607205845,0.01234567901234568,0.014109347442680775,0.012093726379440664,0.018392542202066015,0.014865205341395817,0.014613252708490803,0.020660115898211137,0.012093726379440664,0.012849584278155708,0.0037792894935752075,0.0163769211388259,0.010330057949105569,57.0,0.01436130007558579,0.007306626354245401,0.004787100025195263,0.0037792894935752075
L. Fraser,60,75,425000,1000,1,3.0,2.0,8,6,2,27.0,186,81,45.0,0.008611111111111113,0.015277777777777777,0.018611111111111113,0.0077777777777777776,0.015555555555555555,0.01361111111111111,0.010277777777777778,0.0175,0.016944444444444443,0.016388888888888887,0.017222222222222226,0.015555555555555555,0.01583333333333333,0.015277777777777777,0.011944444444444445,0.018055555555555554,0.015277777777777777,0.020277777777777777,0.009166666666666667,0.018055555555555554,0.01388888888888889,0.010833333333333334,0.015277777777777777,44.0,0.015277777777777777,0.015277777777777777,0.01611111111111111,0.015277777777777777
D. Revan,53,72,110000,1000,0,3.0,2.0,6,6,1,39.0,195,81,24.0,0.0088999644001424,0.018511925952296192,0.015307938768244928,0.0088999644001424,0.011747953008187966,0.01067995728017088,0.008543965824136704,0.011035955856176574,0.01139195443218227,0.02278390886436454,0.021715913136347454,0.01673193307226771,0.016019935920256318,0.021003915984336062,0.012103951584193662,0.024919900320398716,0.019935920256318976,0.019579921680313278,0.008187967248131008,0.016019935920256318,0.019579921680313278,0.007831968672125312,0.011747953008187966,33.0,0.013883944464222142,0.017443930224279102,0.019935920256318976,0.019935920256318976
E. Kayembe,63,74,625000,3000,0,3.0,3.0,2,9,0,39.0,155,80,56.0,0.014613252708490803,0.009574200050390527,0.014613252708490803,0.014109347442680775,0.018140589569160998,0.01436130007558579,0.013857394809775762,0.013353489543965735,0.017636684303350973,0.019652305366591082,0.018140589569160998,0.018644494834971027,0.012093726379440664,0.019148400100781053,0.017636684303350973,0.019148400100781053,0.01889644746787604,0.017888636936255985,0.015873015873015872,0.016124968505920885,0.011337868480725623,0.013353489543965735,0.014109347442680775,53.0,0.016628873771730914,0.011589821113630636,0.01234567901234568,0.011589821113630636
Y. Tielemans,78,87,16000000,47000,1,5.0,4.0,8,6,4,17.0,180,72,76.0,0.011998685075608152,0.009368836291913214,0.01282051282051282,0.01282051282051282,0.012491781722550954,0.013806706114398421,0.012163050624589085,0.01282051282051282,0.013313609467455622,0.008547008547008546,0.008711374095989481,0.01101249178172255,0.01232741617357002,0.012491781722550954,0.014464168310322156,0.010683760683760684,0.011998685075608152,0.011341222879684417,0.01413543721236029,0.011505588428665352,0.011669953977646285,0.012163050624589085,0.013313609467455622,76.0,0.013313609467455622,0.010848126232741617,0.01183431952662722,0.011341222879684417
C. Coleman,58,67,200000,1000,1,2.0,2.0,8,3,20,29.0,155,70,48.0,0.014565992865636148,0.016349583828775268,0.016646848989298454,0.013079667063020214,0.016646848989298454,0.014565992865636148,0.013079667063020214,0.016349583828775268,0.01694411414982164,0.017835909631391204,0.019024970273483946,0.01605231866825208,0.018727705112960763,0.014863258026159332,0.015755053507728895,0.020808561236623068,0.023483947681331746,0.020808561236623068,0.014863258026159332,0.018133174791914387,0.017538644470868014,0.01605231866825208,0.015755053507728895,48.0,0.016646848989298454,0.017241379310344827,0.017241379310344827,0.01694411414982164
B. Zolinski,68,69,1100000,6000,1,3.0,2.0,0,6,23,31.0,155,78,64.0,0.014057093425605537,0.009948096885813149,0.01384083044982699,0.010164359861591695,0.013408304498269895,0.01319204152249135,0.010813148788927337,0.012326989619377162,0.013624567474048443,0.018598615916955018,0.01838235294117647,0.015570934256055364,0.014273356401384083,0.014922145328719723,0.014705882352941176,0.016003460207612456,0.01881487889273356,0.016435986159169552,0.012110726643598616,0.01319204152249135,0.013624567474048443,0.013624567474048443,0.011678200692041521,44.0,0.013624567474048443,0.012543252595155709,0.01384083044982699,0.013408304498269895
L. Strizzolo,66,69,825000,1000,1,3.0,2.0,6,3,26,9.0,189,83,30.0,0.01584022038567493,0.016299357208448117,0.012626262626262626,0.01147842056932966,0.011937557392102846,0.008953168044077135,0.009641873278236915,0.009412304866850322,0.013544536271808998,0.01584022038567493,0.01652892561983471,0.01423324150596878,0.013085399449035813,0.013774104683195593,0.015381083562901745,0.015151515151515152,0.015151515151515152,0.017447199265381085,0.01423324150596878,0.011707988980716254,0.00505050505050505,0.01584022038567493,0.011248852157943067,50.0,0.013774104683195593,0.006657483930211203,0.00573921028466483,0.004361799816345271
R. Durmisi,76,81,8500000,33000,0,3.0,3.0,2,9,7,14.0,171,67,77.0,0.00917590027700831,0.012119113573407203,0.012811634349030472,0.009349030470914127,0.012638504155124653,0.012465373961218836,0.01229224376731302,0.010907202216066482,0.012811634349030472,0.013677285318559556,0.014369806094182825,0.01350415512465374,0.01229224376731302,0.015754847645429365,0.01471606648199446,0.014023545706371193,0.015754847645429365,0.01056094182825485,0.011599722991689751,0.015408587257617729,0.012119113573407203,0.01038781163434903,0.012465373961218836,40.0,0.0110803324099723,0.012465373961218836,0.011945983379501385,0.012638504155124653
B. Galván,60,77,425000,1000,1,3.0,2.0,8,3,26,29.0,168,65,54.0,0.016666666666666666,0.01611111111111111,0.017222222222222226,0.011944444444444445,0.0175,0.01388888888888889,0.008888888888888889,0.01611111111111111,0.01611111111111111,0.023055555555555555,0.02,0.020277777777777777,0.015277777777777777,0.020555555555555556,0.015277777777777777,0.021111111111111112,0.016944444444444443,0.014166666666666666,0.011666666666666665,0.015277777777777777,0.012777777777777779,0.016388888888888887,0.015277777777777777,42.0,0.015000000000000001,0.01111111111111111,0.01361111111111111,0.013333333333333334
J. Mosquera,69,69,1100000,2000,0,3.0,3.0,1,3,12,7.0,186,78,65.0,0.013232514177693762,0.012812434362528881,0.014072673808023524,0.011132115101869355,0.015122873345935728,0.008191556395715185,0.010501995379122032,0.011552194917034237,0.014282713715605966,0.017013232514177697,0.01638311279143037,0.01554295316110061,0.013652593992858642,0.013442554085276203,0.014072673808023524,0.014912833438353286,0.01638311279143037,0.01596303297626549,0.012812434362528881,0.012182314639781557,0.007141356857802983,0.013442554085276203,0.013442554085276203,58.0,0.012812434362528881,0.011762234824616679,0.008401596303297627,0.00630119722747322
S. Chilunda,63,71,525000,1000,1,3.0,3.0,8,3,26,17.0,155,69,51.0,0.015621063240110858,0.01511715797430083,0.014613252708490803,0.013857394809775762,0.0163769211388259,0.011337868480725623,0.009826152683295541,0.011085915847820609,0.01511715797430083,0.02141597379692618,0.020660115898211137,0.019652305366591082,0.013857394809775762,0.01940035273368607,0.01511715797430083,0.0163769211388259,0.013353489543965735,0.014109347442680775,0.014613252708490803,0.010330057949105569,0.006802721088435374,0.015369110607205845,0.01310153691106072,63.0,0.01511715797430083,0.007054673721340388,0.007810531620055429,0.007054673721340388
A. Nuhiu,68,68,925000,13000,1,4.0,3.0,0,9,26,17.0,201,85,47.0,0.015138408304498268,0.016003460207612456,0.014705882352941176,0.014057093425605537,0.014705882352941176,0.01319204152249135,0.008434256055363321,0.011245674740484428,0.015138408304498268,0.007569204152249134,0.007136678200692042,0.009731833910034602,0.01384083044982699,0.009515570934256055,0.014705882352941176,0.007352941176470588,0.016003460207612456,0.01967993079584775,0.013408304498269895,0.016652249134948095,0.0062716262975778545,0.014922145328719723,0.014057093425605537,72.0,0.013408304498269895,0.00865051903114187,0.009515570934256055,0.007352941176470588
