Name,Overall,Potential,Value,Wage,Preferred Foot,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Jersey Number,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
S. Byrne,60,63,260000,1000,1,3.0,2.0,8,6,9,6.0,183,74,40.0,0.011666666666666665,0.015277777777777777,0.018611111111111113,0.011666666666666665,0.01583333333333333,0.01611111111111111,0.01583333333333333,0.0175,0.016944444444444443,0.018333333333333333,0.020555555555555556,0.015555555555555555,0.015277777777777777,0.016388888888888887,0.0175,0.0175,0.017777777777777778,0.018611111111111113,0.014722222222222222,0.018055555555555554,0.013055555555555555,0.01583333333333333,0.015000000000000001,48.0,0.017777777777777778,0.014166666666666666,0.014444444444444446,0.01388888888888889
Davi Parrela,76,76,5500000,16000,1,3.0,2.0,8,6,18,3.0,192,88,55.0,0.005367036011080332,0.012984764542936287,0.01056094182825485,0.007617728531855956,0.008483379501385042,0.006578947368421052,0.00675207756232687,0.010734072022160665,0.009349030470914127,0.01056094182825485,0.011599722991689751,0.007617728531855956,0.011599722991689751,0.007098337950138504,0.009522160664819946,0.009868421052631578,0.009002770083102494,0.015408587257617729,0.007617728531855956,0.015235457063711912,0.01229224376731302,0.005886426592797784,0.0074445983379501385,51.0,0.012811634349030472,0.014023545706371193,0.013331024930747922,0.01229224376731302
A. Babacan,61,76,525000,4000,0,3.0,2.0,7,3,0,44.0,180,70,65.0,0.012899758129535071,0.01263101316850309,0.018274657350174684,0.013974737973662993,0.018005912389142707,0.018543402311206665,0.013974737973662993,0.0166621875839828,0.01639344262295082,0.019887127116366567,0.017199677506046764,0.018274657350174684,0.01263101316850309,0.019887127116366567,0.014780972856758936,0.013705993012631014,0.009137328675087342,0.01263101316850309,0.014512227895726955,0.011556033324375168,0.007793603869927439,0.011556033324375168,0.017468422467078745,52.0,0.01612469766191884,0.010749798441279225,0.013168503090567052,0.009406073636119323
E. O'Kane,68,68,750000,15000,1,4.0,3.0,8,3,2,24.0,177,69,62.0,0.010380622837370243,0.010164359861591695,0.015570934256055364,0.006055363321799308,0.01448961937716263,0.010380622837370243,0.011461937716262976,0.014705882352941176,0.015570934256055364,0.016435986159169552,0.014057093425605537,0.017949826989619378,0.01448961937716263,0.017733564013840828,0.01319204152249135,0.015570934256055364,0.01730103806228374,0.012543252595155709,0.01189446366782007,0.01319204152249135,0.014273356401384083,0.013408304498269895,0.01448961937716263,56.0,0.01448961937716263,0.013408304498269895,0.014057093425605537,0.012975778546712802
K. Miyoshi,67,76,1200000,3000,0,4.0,3.0,1,6,24,41.0,171,64,58.0,0.01269770550233905,0.008242370238360438,0.014479839607930497,0.012920472265537981,0.01581644018712408,0.014925373134328358,0.011138338159946536,0.011583871686344397,0.01537090666072622,0.020494542214301626,0.01938070839830697,0.018935174871909113,0.014257072844731565,0.01915794163510804,0.013811539318333704,0.01848964134551125,0.014257072844731565,0.011583871686344397,0.014257072844731565,0.00957897081755402,0.0057919358431721985,0.009356204054355092,0.014257072844731565,56.0,0.01269770550233905,0.008465137001559367,0.0077968367119625745,0.009801737580752952
R. Austin,66,66,260000,3000,1,3.0,2.0,0,9,18,8.0,155,78,56.0,0.010789715335169882,0.013544536271808998,0.01285583103764922,0.012626262626262626,0.01285583103764922,0.010560146923783289,0.01492194674012856,0.01423324150596878,0.013314967860422406,0.008264462809917356,0.010789715335169882,0.007575757575757576,0.012167125803489439,0.015381083562901745,0.01652892561983471,0.016069788797061522,0.012626262626262626,0.01997245179063361,0.012167125803489439,0.018365472910927456,0.014003673094582185,0.011707988980716254,0.01285583103764922,62.0,0.01584022038567493,0.015381083562901745,0.014692378328741965,0.012626262626262626
D. Appiah,71,72,2300000,12000,1,4.0,2.0,8,6,17,12.0,180,77,63.0,0.006546320174568538,0.012497520333267209,0.012894267010513787,0.006744693513191826,0.011505653640150763,0.011902400317397342,0.008728426899424716,0.011902400317397342,0.01229914699464392,0.015473120412616545,0.01606824042848641,0.015076373735369965,0.012894267010513787,0.01428288038087681,0.010117040269787742,0.01606824042848641,0.017456853798849432,0.013092640349137076,0.0075381868676849826,0.014481253719500098,0.013886133703630232,0.011505653640150763,0.01210077365602063,47.0,0.012695893671890498,0.01428288038087681,0.013489387026383652,0.013687760365006943
G. Donati,73,73,3200000,21000,1,3.0,2.0,6,6,17,2.0,155,76,67.0,0.0061925314317883276,0.013135672734096453,0.012385062863576655,0.006004878964158378,0.012197410395946707,0.010320885719647213,0.008632013510977669,0.013135672734096453,0.013135672734096453,0.012760367798836554,0.013886282604616251,0.012385062863576655,0.0136986301369863,0.012948020266466504,0.012197410395946707,0.012760367798836554,0.014449240007506099,0.014073935072246201,0.008069056108087821,0.017264027021955338,0.0136986301369863,0.009194970913867518,0.009570275849127416,51.0,0.012385062863576655,0.0136986301369863,0.014261587539876148,0.013510977669356352
Montero,64,83,875000,4000,0,3.0,2.0,8,3,1,35.0,155,75,42.0,0.006591796875,0.014892578125,0.0146484375,0.007080078125,0.0107421875,0.008056640625,0.006103515625,0.01025390625,0.0146484375,0.01416015625,0.015380859375,0.0126953125,0.01513671875,0.01611328125,0.009033203125,0.016845703125,0.015380859375,0.013916015625,0.007080078125,0.01611328125,0.015625,0.005615234375,0.007568359375,40.0,0.009765625,0.014892578125,0.015869140625,0.015625
C. Quaner,68,68,950000,17000,0,2.0,3.0,0,3,22,23.0,192,79,65.0,0.014273356401384083,0.014273356401384083,0.014057093425605537,0.012975778546712802,0.014705882352941176,0.009299307958477509,0.008217993079584776,0.012759515570934257,0.01384083044982699,0.014705882352941176,0.017517301038062285,0.012759515570934257,0.01448961937716263,0.011678200692041521,0.014705882352941176,0.008001730103806228,0.015570934256055364,0.017084775086505192,0.012759515570934257,0.013624567474048443,0.004541522491349481,0.014705882352941176,0.012759515570934257,55.0,0.012759515570934257,0.004541522491349481,0.0058391003460207605,0.004974048442906574
M. Jakobsen,68,68,525000,2000,0,1.0,2.0,8,6,8,22.0,186,81,63.0,0.006704152249134948,0.014057093425605537,0.014273356401384083,0.008434256055363321,0.013408304498269895,0.008001730103806228,0.012759515570934257,0.012543252595155709,0.012543252595155709,0.011461937716262976,0.012110726643598616,0.01319204152249135,0.01384083044982699,0.010380622837370243,0.016219723183391006,0.017733564013840828,0.01578719723183391,0.019247404844290657,0.012110726643598616,0.014922145328719723,0.014057093425605537,0.009948096885813149,0.009731833910034602,60.0,0.014057093425605537,0.013624567474048443,0.01448961937716263,0.013408304498269895
L. Morosini,69,75,1400000,2000,1,3.0,3.0,8,6,0,23.0,180,70,62.0,0.012812434362528881,0.008611636210880068,0.014702793530770848,0.00966183574879227,0.014912833438353286,0.011132115101869355,0.008191556395715185,0.013442554085276203,0.015332913253518168,0.01638311279143037,0.016803192606595255,0.015122873345935728,0.013022474270111321,0.014912833438353286,0.013652593992858642,0.01260239445494644,0.015332913253518168,0.013022474270111321,0.011132115101869355,0.00945179584120983,0.006091157319890779,0.01260239445494644,0.014912833438353286,45.0,0.014702793530770848,0.006931316950220542,0.005461037597143457,0.004410838059231254
M. Nastasić,81,84,18000000,36000,0,2.0,2.0,3,6,8,5.0,189,83,46.0,0.004572473708276177,0.01188843164151806,0.011126352690138699,0.004877305288827923,0.006553878981862521,0.010973936899862825,0.010364273738759335,0.010516689529035209,0.009907026367931717,0.009907026367931717,0.011736015851242189,0.009907026367931717,0.012193263222069806,0.008992531626276482,0.006706294772138393,0.012345679012345678,0.0094497789971041,0.01188843164151806,0.0033531473860691965,0.01188843164151806,0.01188843164151806,0.004572473708276177,0.008382868465172992,52.0,0.012193263222069806,0.012650510592897426,0.012650510592897426,0.013260173754000916
F. Aursnes,68,76,1300000,3000,1,3.0,3.0,0,3,4,17.0,155,71,68.0,0.012543252595155709,0.011461937716262976,0.014922145328719723,0.010380622837370243,0.01384083044982699,0.01448961937716263,0.013624567474048443,0.014057093425605537,0.01448961937716263,0.01448961937716263,0.016219723183391006,0.016003460207612456,0.014057093425605537,0.016219723183391006,0.014273356401384083,0.015354671280276818,0.018598615916955018,0.012975778546712802,0.01384083044982699,0.016219723183391006,0.014057093425605537,0.014273356401384083,0.014057093425605537,66.0,0.014057093425605537,0.013624567474048443,0.013624567474048443,0.012543252595155709
Joaquín,68,72,975000,6000,1,3.0,2.0,8,6,1,2.0,192,66,46.0,0.009299307958477509,0.01319204152249135,0.01448961937716263,0.008434256055363321,0.012975778546712802,0.010380622837370243,0.010596885813148788,0.014273356401384083,0.01448961937716263,0.015138408304498268,0.015354671280276818,0.0062716262975778545,0.012543252595155709,0.007136678200692042,0.012759515570934257,0.012110726643598616,0.014922145328719723,0.017084775086505192,0.009731833910034602,0.014922145328719723,0.01448961937716263,0.010813148788927337,0.013408304498269895,47.0,0.01384083044982699,0.013408304498269895,0.015570934256055364,0.013624567474048443
S. Heil,53,64,90000,1000,1,3.0,2.0,8,6,1,3.0,183,72,28.0,0.006051975792096831,0.016019935920256318,0.01139195443218227,0.007831968672125312,0.007831968672125312,0.011035955856176574,0.009255962976148096,0.007831968672125312,0.009967960128159488,0.02135991456034176,0.022427910288358846,0.02278390886436454,0.015663937344250624,0.021715913136347454,0.014595941616233536,0.020647917408330368,0.02135991456034176,0.019579921680313278,0.007475970096119616,0.018155927376290494,0.019579921680313278,0.009611961552153792,0.009255962976148096,36.0,0.014595941616233536,0.018155927376290494,0.02135991456034176,0.021715913136347454
J. Vergara Berrio,59,71,270000,1000,1,2.0,2.0,8,6,4,43.0,155,69,56.0,0.01465096236713588,0.011490950876185005,0.01982189026141913,0.012640045963803505,0.01781097385808676,0.015225509910945132,0.013789141051422007,0.018672795173800633,0.01694915254237288,0.019247342717609885,0.019534616489514506,0.01781097385808676,0.016087331226659007,0.020970985349037633,0.015512783682849756,0.01465096236713588,0.016661878770468257,0.014938236139040505,0.01292731973570813,0.015225509910945132,0.009767308244757253,0.015225509910945132,0.01580005745475438,54.0,0.017236426314277506,0.012640045963803505,0.014363688595231254,0.01465096236713588
Pol Llonch,70,73,1900000,5000,1,3.0,2.0,0,6,9,8.0,174,70,55.0,0.008775510204081634,0.008979591836734694,0.013673469387755103,0.010816326530612244,0.012448979591836735,0.010816326530612244,0.011224489795918367,0.012040816326530613,0.012857142857142857,0.01693877551020408,0.015714285714285715,0.015102040816326531,0.012448979591836735,0.017755102040816328,0.01326530612244898,0.016326530612244896,0.017551020408163268,0.01326530612244898,0.01,0.017959183673469388,0.014897959183673471,0.011224489795918367,0.011224489795918367,51.0,0.014081632653061225,0.014693877551020407,0.014693877551020407,0.013673469387755103
A. Gómez,84,84,30000000,53000,1,4.0,4.0,2,6,13,10.0,168,68,82.0,0.010770975056689343,0.005385487528344671,0.011621315192743764,0.01020408163265306,0.012613378684807256,0.011196145124716552,0.011196145124716552,0.0104875283446712,0.012329931972789117,0.013321995464852607,0.012188208616780044,0.013038548752834469,0.011763038548752835,0.013321995464852607,0.010770975056689343,0.009920634920634922,0.010629251700680274,0.006802721088435374,0.011196145124716552,0.007936507936507936,0.005668934240362812,0.011479591836734694,0.012046485260770975,72.0,0.011904761904761904,0.007086167800453515,0.004251700680272109,0.00481859410430839
M. Galé,56,64,110000,1000,0,2.0,2.0,8,6,2,2.0,155,75,42.0,0.009566326530612245,0.013073979591836734,0.017538265306122448,0.009566326530612245,0.012755102040816327,0.011160714285714286,0.009566326530612245,0.018176020408163265,0.01403061224489796,0.021364795918367346,0.02040816326530612,0.019451530612244895,0.019451530612244895,0.020089285714285716,0.015625,0.01913265306122449,0.02391581632653061,0.022002551020408163,0.01020408163265306,0.017538265306122448,0.016581632653061226,0.016262755102040817,0.01690051020408163,36.0,0.012117346938775512,0.016581632653061226,0.015625,0.017857142857142856
M. Kelly,75,76,6000000,44000,1,3.0,2.0,5,6,1,34.0,192,77,70.0,0.006755555555555556,0.013511111111111113,0.012088888888888889,0.006933333333333334,0.010311111111111111,0.010666666666666668,0.006222222222222223,0.011377777777777778,0.01191111111111111,0.008177777777777777,0.009244444444444444,0.009955555555555556,0.012977777777777779,0.009422222222222222,0.010844444444444445,0.012088888888888889,0.010844444444444445,0.013511111111111113,0.006755555555555556,0.012622222222222222,0.012799999999999999,0.0074666666666666675,0.006933333333333334,58.0,0.013155555555555556,0.013333333333333334,0.013688888888888888,0.013511111111111113
M. Balotelli,83,83,27000000,55000,1,4.0,4.0,7,6,13,9.0,189,88,68.0,0.012338510669182757,0.009725649586296996,0.011322398025838292,0.011322398025838292,0.01175787487298592,0.011322398025838292,0.011322398025838292,0.009580490637247786,0.012338510669182757,0.011032080127739874,0.011903033822035128,0.01030628538249383,0.009870808535346203,0.007257947452460445,0.01291914646537959,0.010741762229641457,0.009580490637247786,0.012483669618231963,0.0114675569748875,0.010161126433444622,0.004354768471476266,0.0114675569748875,0.010741762229641457,92.0,0.01175787487298592,0.0014515894904920889,0.003193496879082596,0.0029031789809841778
C. McGregor,75,78,8500000,44000,0,4.0,4.0,0,9,2,6.0,180,74,66.0,0.012444444444444445,0.007822222222222222,0.014044444444444443,0.00871111111111111,0.013333333333333334,0.012977777777777779,0.011022222222222221,0.011555555555555557,0.013688888888888888,0.014577777777777776,0.013866666666666668,0.01528888888888889,0.012799999999999999,0.014933333333333335,0.01191111111111111,0.008533333333333334,0.016,0.01191111111111111,0.012799999999999999,0.012977777777777779,0.012444444444444445,0.012444444444444445,0.012444444444444445,56.0,0.013866666666666668,0.01191111111111111,0.012266666666666667,0.011377777777777778
G. Evans,67,67,725000,4000,1,4.0,3.0,0,6,0,26.0,183,80,66.0,0.014479839607930497,0.014257072844731565,0.014257072844731565,0.013588772555134774,0.014034306081532636,0.010247271107150813,0.013143239028736911,0.013143239028736911,0.014034306081532636,0.01848964134551125,0.018935174871909113,0.016484740476720876,0.014702606371129428,0.014479839607930497,0.017375807529516597,0.017153040766317667,0.020049008687903765,0.017375807529516597,0.014034306081532636,0.017375807529516597,0.01225217197594119,0.01537090666072622,0.014034306081532636,70.0,0.014925373134328358,0.010024504343951883,0.01247493873914012,0.01225217197594119
L. Schnellbacher,64,69,625000,1000,1,2.0,3.0,2,6,26,24.0,155,76,25.0,0.015869140625,0.012939453125,0.015625,0.013427734375,0.016357421875,0.01025390625,0.0078125,0.010498046875,0.015869140625,0.019775390625,0.019287109375,0.019287109375,0.0146484375,0.018798828125,0.015869140625,0.014892578125,0.018310546875,0.013916015625,0.013916015625,0.0087890625,0.00439453125,0.014892578125,0.01416015625,63.0,0.015380859375,0.00732421875,0.004150390625,0.004638671875
K. Grozos,54,69,130000,1000,1,3.0,2.0,8,6,0,6.0,155,72,49.0,0.018518518518518517,0.0154320987654321,0.018175582990397805,0.013717421124828532,0.018518518518518517,0.013031550068587106,0.011659807956104253,0.01577503429355281,0.019204389574759943,0.024691358024691357,0.025034293552812073,0.0205761316872428,0.016803840877914953,0.02263374485596708,0.01783264746227709,0.022290809327846366,0.0205761316872428,0.018175582990397805,0.0154320987654321,0.013374485596707819,0.014060356652949246,0.01748971193415638,0.016460905349794237,42.0,0.014746227709190672,0.010973936899862825,0.012345679012345678,0.012002743484224965
Pedro Chirivella,66,75,975000,17000,1,3.0,3.0,8,3,4,68.0,155,66,52.0,0.009182736455463728,0.012626262626262626,0.016988062442607896,0.009182736455463728,0.01492194674012856,0.012626262626262626,0.011019283746556474,0.014003673094582185,0.015381083562901745,0.014462809917355372,0.015151515151515152,0.016988062442607896,0.014692378328741965,0.01492194674012856,0.01423324150596878,0.011937557392102846,0.016988062442607896,0.014692378328741965,0.009182736455463728,0.01790633608815427,0.015610651974288337,0.012167125803489439,0.015151515151515152,49.0,0.01652892561983471,0.009871441689623508,0.014003673094582185,0.015151515151515152
A. Musa,75,77,8500000,36000,1,3.0,3.0,2,3,12,7.0,174,62,67.0,0.013333333333333334,0.011377777777777778,0.0112,0.012622222222222222,0.013333333333333334,0.010666666666666668,0.008533333333333334,0.009244444444444444,0.012977777777777779,0.016888888888888887,0.016355555555555554,0.015466666666666665,0.014222222222222221,0.01528888888888889,0.013688888888888888,0.013155555555555556,0.015644444444444443,0.008533333333333334,0.012622222222222222,0.005866666666666667,0.004266666666666667,0.013866666666666668,0.011733333333333333,69.0,0.012622222222222222,0.004977777777777778,0.004977777777777778,0.004266666666666667
B. Koïta,67,71,1000000,6000,1,2.0,3.0,7,6,26,29.0,155,77,39.0,0.014479839607930497,0.016261973713521942,0.013366005791935844,0.01581644018712408,0.014925373134328358,0.008687903764758299,0.0077968367119625745,0.008465137001559367,0.014925373134328358,0.014034306081532636,0.01247493873914012,0.013143239028736911,0.013143239028736911,0.014925373134328358,0.01603920695032301,0.01537090666072622,0.014034306081532636,0.01537090666072622,0.013811539318333704,0.012920472265537981,0.0051236355535754065,0.014034306081532636,0.012920472265537981,59.0,0.014479839607930497,0.0037870349743818225,0.0037870349743818225,0.0057919358431721985
B. Marshall,71,71,2500000,18000,1,4.0,3.0,8,6,12,7.0,155,83,75.0,0.013092640349137076,0.012497520333267209,0.013291013687760365,0.011307280301527476,0.014084507042253521,0.014481253719500098,0.015274747073993258,0.01428288038087681,0.01428288038087681,0.014878000396746676,0.014679627058123387,0.014084507042253521,0.012695893671890498,0.013291013687760365,0.014679627058123387,0.012497520333267209,0.012695893671890498,0.01229914699464392,0.014481253719500098,0.009521920253917873,0.011307280301527476,0.013291013687760365,0.014084507042253521,72.0,0.013092640349137076,0.01229914699464392,0.012695893671890498,0.01229914699464392
D. Cataño,69,72,1300000,2000,1,3.0,3.0,8,9,0,11.0,180,75,54.0,0.012182314639781557,0.010081915563957152,0.014702793530770848,0.007351396765385424,0.01575299306868305,0.011132115101869355,0.013232514177693762,0.013232514177693762,0.014072673808023524,0.01575299306868305,0.014912833438353286,0.014912833438353286,0.013862633900441084,0.015332913253518168,0.011552194917034237,0.013442554085276203,0.010712035286704473,0.013022474270111321,0.012812434362528881,0.00945179584120983,0.008191556395715185,0.013442554085276203,0.014282713715605966,60.0,0.013652593992858642,0.011762234824616679,0.007351396765385424,0.007981516488132745
V. Damascan,65,79,1200000,6000,1,3.0,2.0,1,6,26,95.0,155,69,51.0,0.01609467455621302,0.014674556213017753,0.013964497041420118,0.013727810650887575,0.014201183431952664,0.009940828402366864,0.015857988165680473,0.011597633136094675,0.014911242603550296,0.016331360946745564,0.01609467455621302,0.013964497041420118,0.014674556213017753,0.01609467455621302,0.014437869822485207,0.015621301775147927,0.014437869822485207,0.01301775147928994,0.015384615384615385,0.012071005917159762,0.002840236686390533,0.015857988165680473,0.014674556213017753,61.0,0.014674556213017753,0.004733727810650888,0.0037869822485207105,0.0033136094674556214
M. Olsen,54,74,130000,1000,1,3.0,2.0,8,3,17,15.0,155,70,45.0,0.008573388203017833,0.018518518518518517,0.014060356652949246,0.012345679012345678,0.015089163237311385,0.01440329218106996,0.0102880658436214,0.0102880658436214,0.01440329218106996,0.02194787379972565,0.022290809327846366,0.023662551440329218,0.018518518518518517,0.025034293552812073,0.01577503429355281,0.023662551440329218,0.01748971193415638,0.019204389574759943,0.013031550068587106,0.01131687242798354,0.018175582990397805,0.017146776406035666,0.017146776406035666,21.0,0.016117969821673524,0.018175582990397805,0.01954732510288066,0.018518518518518517
K. Kennedy,62,66,325000,2000,1,3.0,2.0,8,6,1,4.0,183,70,29.0,0.005723204994797087,0.015348595213319459,0.011706555671175858,0.005723204994797087,0.008844953173777315,0.005723204994797087,0.007023933402705515,0.011966701352757545,0.0127471383975026,0.015608740894901146,0.01586888657648283,0.016649323621227886,0.0109261186264308,0.014828303850156087,0.00858480749219563,0.019250780437044746,0.009625390218522373,0.020031217481789803,0.004162330905306971,0.01768990634755463,0.0145681581685744,0.0054630593132154,0.008844953173777315,25.0,0.0109261186264308,0.015348595213319459,0.016909469302809572,0.016649323621227886
H. Bahebri,67,68,900000,10000,0,4.0,4.0,1,6,22,27.0,174,67,60.0,0.01247493873914012,0.010692804633548674,0.014257072844731565,0.01225217197594119,0.01537090666072622,0.01537090666072622,0.010692804633548674,0.01247493873914012,0.014702606371129428,0.017821341055914455,0.016484740476720876,0.01804410781911339,0.014034306081532636,0.016930274003118733,0.01581644018712408,0.014479839607930497,0.014925373134328358,0.013811539318333704,0.013811539318333704,0.01225217197594119,0.009356204054355092,0.014925373134328358,0.014479839607930497,42.0,0.01225217197594119,0.010247271107150813,0.00957897081755402,0.011138338159946536
J. Fuentes,68,68,425000,2000,0,4.0,2.0,8,6,4,28.0,174,75,56.0,0.010813148788927337,0.010380622837370243,0.015354671280276818,0.009515570934256055,0.012759515570934257,0.012326989619377162,0.013408304498269895,0.014705882352941176,0.01384083044982699,0.014273356401384083,0.01319204152249135,0.015354671280276818,0.012975778546712802,0.017733564013840828,0.015354671280276818,0.016219723183391006,0.016219723183391006,0.012759515570934257,0.014273356401384083,0.012110726643598616,0.013408304498269895,0.015354671280276818,0.016868512110726642,41.0,0.014057093425605537,0.010164359861591695,0.009948096885813149,0.008001730103806228
D. Corcoran,60,60,210000,1000,1,3.0,2.0,2,6,26,9.0,183,82,41.0,0.016388888888888887,0.016666666666666666,0.016388888888888887,0.017222222222222226,0.015555555555555555,0.015000000000000001,0.014166666666666666,0.0125,0.016666666666666666,0.014722222222222222,0.014444444444444446,0.01583333333333333,0.016388888888888887,0.015277777777777777,0.016388888888888887,0.021111111111111112,0.017222222222222226,0.01888888888888889,0.01611111111111111,0.016666666666666666,0.006388888888888889,0.0175,0.016388888888888887,62.0,0.016944444444444443,0.006666666666666667,0.007500000000000001,0.004722222222222222
F. Malbašić,70,73,2300000,7000,1,4.0,3.0,8,6,23,9.0,183,79,62.0,0.014693877551020407,0.010408163265306122,0.013469387755102041,0.01163265306122449,0.014489795918367345,0.014285714285714285,0.013061224489795917,0.01,0.015102040816326531,0.016122448979591836,0.017551020408163268,0.015714285714285715,0.014285714285714285,0.014081632653061225,0.014081632653061225,0.01326530612244898,0.013673469387755103,0.014285714285714285,0.013061224489795917,0.010204081632653062,0.005102040816326531,0.014489795918367345,0.014693877551020407,58.0,0.014081632653061225,0.010816326530612244,0.004693877551020408,0.004897959183673469
D. Kolovos,67,71,975000,3000,1,4.0,3.0,2,6,0,10.0,183,74,64.0,0.014702606371129428,0.008242370238360438,0.014479839607930497,0.014702606371129428,0.01581644018712408,0.014479839607930497,0.014702606371129428,0.013811539318333704,0.01537090666072622,0.01514813989752729,0.014925373134328358,0.014925373134328358,0.013811539318333704,0.014479839607930497,0.014925373134328358,0.014479839607930497,0.011583871686344397,0.013811539318333704,0.014257072844731565,0.01225217197594119,0.004009801737580753,0.014925373134328358,0.014479839607930497,61.0,0.014479839607930497,0.00623746936957006,0.0057919358431721985,0.00601470260637113
Endika,63,70,450000,1000,0,2.0,2.0,6,6,7,29.0,155,68,54.0,0.008818342151675486,0.013857394809775762,0.013605442176870748,0.00856638951877047,0.013857394809775762,0.011589821113630636,0.010330057949105569,0.011085915847820609,0.013353489543965735,0.019148400100781053,0.017888636936255985,0.01436130007558579,0.016628873771730914,0.018644494834971027,0.008818342151675486,0.014865205341395817,0.019652305366591082,0.018140589569160998,0.009322247417485514,0.016880826404635927,0.015369110607205845,0.010582010582010581,0.010833963214915596,41.0,0.011085915847820609,0.013857394809775762,0.014865205341395817,0.015873015873015872
W. Decas,62,75,475000,1000,0,3.0,3.0,8,3,7,55.0,186,74,58.0,0.005723204994797087,0.01586888657648283,0.015608740894901146,0.006243496357960458,0.016649323621227886,0.011186264308012488,0.007804370447450573,0.014308012486992715,0.016909469302809572,0.016909469302809572,0.016649323621227886,0.016129032258064516,0.015348595213319459,0.015348595213319459,0.007544224765868886,0.01768990634755463,0.016649323621227886,0.01716961498439126,0.006763787721123829,0.014828303850156087,0.01404786680541103,0.009885535900104058,0.011966701352757545,39.0,0.01404786680541103,0.016389177939646202,0.016389177939646202,0.016649323621227886
D. Butler,62,69,350000,2000,0,3.0,2.0,0,6,15,3.0,155,75,56.0,0.009625390218522373,0.013007284079084287,0.013527575442247659,0.009105098855359001,0.013267429760665974,0.015608740894901146,0.01404786680541103,0.01222684703433923,0.0145681581685744,0.019250780437044746,0.01899063475546306,0.02081165452653486,0.016129032258064516,0.01847034339229969,0.011706555671175858,0.023152965660770033,0.020031217481789803,0.016909469302809572,0.01222684703433923,0.0145681581685744,0.014828303850156087,0.00858480749219563,0.011706555671175858,35.0,0.0145681581685744,0.01586888657648283,0.015608740894901146,0.015608740894901146
Y. Kobayashi,64,64,350000,2000,1,3.0,2.0,6,3,9,4.0,155,71,44.0,0.008056640625,0.011962890625,0.015625,0.006103515625,0.01025390625,0.00830078125,0.009033203125,0.014404296875,0.0126953125,0.014404296875,0.014404296875,0.0126953125,0.013671875,0.01611328125,0.010498046875,0.01513671875,0.02197265625,0.016357421875,0.008056640625,0.015625,0.015625,0.009521484375,0.01025390625,39.0,0.01220703125,0.013916015625,0.01708984375,0.015869140625
Alex Alegría,71,74,3000000,15000,1,3.0,3.0,8,6,26,15.0,189,82,48.0,0.013886133703630232,0.014084507042253521,0.012894267010513787,0.015076373735369965,0.014084507042253521,0.013092640349137076,0.004364213449712358,0.0077365602063082725,0.015274747073993258,0.009521920253917873,0.010712160285657607,0.012894267010513787,0.012695893671890498,0.0077365602063082725,0.01428288038087681,0.013687760365006943,0.012695893671890498,0.015473120412616545,0.013092640349137076,0.010513786947034318,0.0037690934338424913,0.015076373735369965,0.009521920253917873,63.0,0.013489387026383652,0.008926800238048007,0.003967466772465781,0.004959333465582225
Etxeberría,68,75,1100000,4000,1,3.0,3.0,8,6,17,22.0,155,72,70.0,0.004108996539792388,0.011245674740484428,0.014705882352941176,0.008434256055363321,0.01384083044982699,0.013408304498269895,0.009515570934256055,0.012110726643598616,0.014705882352941176,0.016003460207612456,0.01578719723183391,0.015138408304498268,0.012759515570934257,0.01319204152249135,0.008001730103806228,0.016219723183391006,0.016003460207612456,0.014922145328719723,0.006920415224913495,0.015138408304498268,0.014273356401384083,0.012110726643598616,0.011245674740484428,39.0,0.014705882352941176,0.01384083044982699,0.01448961937716263,0.014273356401384083
P. Hofmann,68,73,1200000,3000,0,2.0,2.0,6,6,26,9.0,198,90,28.0,0.013624567474048443,0.016435986159169552,0.013624567474048443,0.012975778546712802,0.012543252595155709,0.009948096885813149,0.006704152249134948,0.010164359861591695,0.01384083044982699,0.009731833910034602,0.014057093425605537,0.009948096885813149,0.014057093425605537,0.007352941176470588,0.01730103806228374,0.011678200692041521,0.012975778546712802,0.01967993079584775,0.013408304498269895,0.01448961937716263,0.004974048442906574,0.01448961937716263,0.011461937716262976,59.0,0.015354671280276818,0.005190311418685122,0.007352941176470588,0.004541522491349481
F. Buchacher,61,61,180000,2000,0,2.0,2.0,8,6,7,19.0,183,79,60.0,0.010481053480247245,0.014243482934694974,0.013437248051599033,0.012899758129535071,0.014780972856758936,0.01263101316850309,0.012362268207471109,0.014512227895726955,0.013705993012631014,0.017199677506046764,0.018005912389142707,0.01263101316850309,0.01585595270088686,0.01639344262295082,0.018005912389142707,0.013437248051599033,0.017468422467078745,0.018812147272238646,0.014512227895726955,0.018274657350174684,0.0166621875839828,0.01263101316850309,0.011556033324375168,51.0,0.01639344262295082,0.014512227895726955,0.017199677506046764,0.01612469766191884
